,customerid,longitude_gps,latitude_gps,bank_branch_clients,loannumber,loanamount,totaldue,termdays,good_bad_flag,referred,realage,TipoInteresAhora,bank_account_Current,bank_account_Other,bank_account_Savings,level_of_education_clients_Graduate,level_of_education_clients_Post-Graduate,level_of_education_clients_Primary,level_of_education_clients_Secondary,level_of_education_clients_Unknown,bank_name_client_Access Bank,bank_name_client_Diamond Bank,bank_name_client_EcoBank,bank_name_client_FCMB,bank_name_client_Fidelity Bank,bank_name_client_First Bank,bank_name_client_GT Bank,bank_name_client_Heritage Bank,bank_name_client_Keystone Bank,bank_name_client_Skye Bank,bank_name_client_Stanbic IBTC,bank_name_client_Standard Chartered,bank_name_client_Sterling Bank,bank_name_client_UBA,bank_name_client_Union Bank,bank_name_client_Unity Bank,bank_name_client_Wema Bank,bank_name_client_Zenith Bank,employment_status_client_Contract,employment_status_client_Permanent,employment_status_client_Retired,employment_status_client_Self-Employed,employment_status_client_Student,employment_status_client_Unemployed,employment_status_client_Unknown,is_late_for_firstpay,month_approved_loan,exceeds_loan_term_days,TipoInteres
5681,8a858ec35a428dcc015a4310c12f3679,3.4567564,6.8069289,0,9,30000.0,39000.0,60,1,0,35,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,March,0.0,0.6333333333333333
5682,8a858ec35a428dcc015a4310c12f3679,3.4567564,6.8069289,0,9,30000.0,39000.0,60,1,0,35,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,April,0.0,0.6333333333333333
5683,8a858ec35a428dcc015a4310c12f3679,3.4567564,6.8069289,0,9,30000.0,39000.0,60,1,0,35,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,March,0.0,1.0
5684,8a858ec35a428dcc015a4310c12f3679,3.4567564,6.8069289,0,9,30000.0,39000.0,60,1,0,35,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,March,0.0,1.0
5685,8a858ec35a428dcc015a4310c12f3679,3.4567564,6.8069289,0,9,30000.0,39000.0,60,1,0,35,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,February,0.0,1.0
5686,8a858ec35a428dcc015a4310c12f3679,3.4567564,6.8069289,0,9,30000.0,39000.0,60,1,0,35,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,0.0,0.5
5687,8a858ff9580b881201581f5624ee7a1b,3.8545554,7.3741253,1,2,10000.0,13000.0,30,0,0,37,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,0.0,1.0
5688,8a85896653e196390153e1fc6af61411,6.6461967,7.8168117,0,3,10000.0,13000.0,30,0,0,40,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,0.0,1.0
5689,8a85896653e196390153e1fc6af61411,6.6461967,7.8168117,0,3,10000.0,13000.0,30,0,0,40,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,April,1.0,1.0
5690,8a858eba5b681df4015b78ca2565324c,4.4820683,8.4191878,0,2,10000.0,11500.0,15,1,0,38,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May,0.0,1.0
5691,8a858e205c21d53a015c2b38026238b9,3.2525482,6.7157505,0,3,10000.0,13000.0,30,1,0,45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,June,1.0,1.0
5692,8a858e205c21d53a015c2b38026238b9,3.2525482,6.7157505,0,3,10000.0,13000.0,30,1,0,45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May,0.0,1.0
5693,8a858e785c8d9167015c97ca7fbe2c0c,7.3128983,9.0785941,0,3,10000.0,13000.0,30,0,0,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,June,1.0,1.0
5694,8a858e785c8d9167015c97ca7fbe2c0c,7.3128983,9.0785941,0,3,10000.0,13000.0,30,0,0,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,0.0,1.0
5695,8a858f1955b1c4df0155d4ad1adb462c,5.6153833,6.3106117,0,2,10000.0,11500.0,15,1,0,39,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July,0.0,1.0
5696,8a858e3e5965340601596af74f562c45,3.083137,6.5011327,0,6,20000.0,22250.0,15,1,0,41,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May,0.0,0.75
5697,8a858e3e5965340601596af74f562c45,3.083137,6.5011327,0,6,20000.0,22250.0,15,1,0,41,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,April,0.0,1.0
5698,8a858e3e5965340601596af74f562c45,3.083137,6.5011327,0,6,20000.0,22250.0,15,1,0,41,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,January,0.0,1.0
5699,8a858e3e5965340601596af74f562c45,3.083137,6.5011327,0,6,20000.0,22250.0,15,1,0,41,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,0.0,0.75
5700,8a858e3e5965340601596af74f562c45,3.083137,6.5011327,0,6,20000.0,22250.0,15,1,0,41,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,March,0.0,1.0
5701,8a858e8d56b784480156d65d90d422cb,5.1896523,7.2357528,0,8,20000.0,24500.0,30,0,0,44,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,December,0.0,0.6333333333333333
5702,8a858e8d56b784480156d65d90d422cb,5.1896523,7.2357528,0,8,20000.0,24500.0,30,0,0,44,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,August,1.0,1.0
5703,8a858e8d56b784480156d65d90d422cb,5.1896523,7.2357528,0,8,20000.0,24500.0,30,0,0,44,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,October,1.0,1.0
5704,8a858e8d56b784480156d65d90d422cb,5.1896523,7.2357528,0,8,20000.0,24500.0,30,0,0,44,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,January,0.0,0.37777777777777777
5705,8a858e8d56b784480156d65d90d422cb,5.1896523,7.2357528,0,8,20000.0,24500.0,30,0,0,44,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,March,1.0,0.37777777777777777
5706,8a858e8d56b784480156d65d90d422cb,5.1896523,7.2357528,0,8,20000.0,24500.0,30,0,0,44,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,November,0.0,0.75
5707,8a858e8d56b784480156d65d90d422cb,5.1896523,7.2357528,0,8,20000.0,24500.0,30,0,0,44,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,May,0.0,0.5
5708,8a858e885c87dee5015c884e7dc03958,3.9981355,7.4395286,0,3,10000.0,13000.0,30,1,0,29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,0.0,1.0
5709,8a858e885c87dee5015c884e7dc03958,3.9981355,7.4395286,0,3,10000.0,13000.0,30,1,0,29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,0.0,1.0
5710,8a858ea355660956015573132d287253,3.6038944,6.4827432,0,12,40000.0,48000.0,60,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,September,1.0,1.0
5711,8a858ea355660956015573132d287253,3.6038944,6.4827432,0,12,40000.0,48000.0,60,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,June,0.0,0.33333333333333337
5712,8a858ea355660956015573132d287253,3.6038944,6.4827432,0,12,40000.0,48000.0,60,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,October,1.0,0.75
5713,8a858ea355660956015573132d287253,3.6038944,6.4827432,0,12,40000.0,48000.0,60,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,November,0.0,0.6333333333333333
5714,8a858ea355660956015573132d287253,3.6038944,6.4827432,0,12,40000.0,48000.0,60,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,December,0.0,0.37777777777777777
5715,8a858ea355660956015573132d287253,3.6038944,6.4827432,0,12,40000.0,48000.0,60,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July,0.0,1.0
5716,8a858ea355660956015573132d287253,3.6038944,6.4827432,0,12,40000.0,48000.0,60,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,February,0.0,0.4888888888888889
5717,8a858ea355660956015573132d287253,3.6038944,6.4827432,0,12,40000.0,48000.0,60,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,August,0.0,1.0
5718,8a858ea355660956015573132d287253,3.6038944,6.4827432,0,12,40000.0,48000.0,60,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,March,0.0,0.9333333333333335
5719,8a858ea355660956015573132d287253,3.6038944,6.4827432,0,12,40000.0,48000.0,60,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,June,1.0,1.0
5720,8a858ea355660956015573132d287253,3.6038944,6.4827432,0,12,40000.0,48000.0,60,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,April,1.0,0.31666666666666665
5721,8a858ec555f96a9a0156020f154c1b12,7.4632731,5.8387947,0,9,40000.0,48000.0,60,1,0,39,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,September,0.0,1.0
5722,8a858ec555f96a9a0156020f154c1b12,7.4632731,5.8387947,0,9,40000.0,48000.0,60,1,0,39,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July,0.0,1.0
5723,8a858ec555f96a9a0156020f154c1b12,7.4632731,5.8387947,0,9,40000.0,48000.0,60,1,0,39,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,January,0.0,0.6333333333333333
5724,8a858ec555f96a9a0156020f154c1b12,7.4632731,5.8387947,0,9,40000.0,48000.0,60,1,0,39,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,August,1.0,1.0
5725,8a858ec555f96a9a0156020f154c1b12,7.4632731,5.8387947,0,9,40000.0,48000.0,60,1,0,39,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,March,0.0,0.37777777777777777
5726,8a858ec555f96a9a0156020f154c1b12,7.4632731,5.8387947,0,9,40000.0,48000.0,60,1,0,39,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,October,0.0,0.75
5727,8a858ec555f96a9a0156020f154c1b12,7.4632731,5.8387947,0,9,40000.0,48000.0,60,1,0,39,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,March,0.0,0.6333333333333333
5728,8a858ec555f96a9a0156020f154c1b12,7.4632731,5.8387947,0,9,40000.0,48000.0,60,1,0,39,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,May,0.0,0.5
5729,8a858f225c20c6c0015c20cbf6be03ba,7.446543,8.9994874,0,3,10000.0,13000.0,30,1,0,47,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,0.0,1.0
5730,8a858f225c20c6c0015c20cbf6be03ba,7.446543,8.9994874,0,3,10000.0,13000.0,30,1,0,47,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May,0.0,1.0
5731,8a858f60560bc43d01561d94abd91c48,3.9036073,7.3393735,0,4,10000.0,11500.0,15,1,0,36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,0.0,1.0
5732,8a858f60560bc43d01561d94abd91c48,3.9036073,7.3393735,0,4,10000.0,11500.0,15,1,0,36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May,0.0,1.0
5733,8a858f60560bc43d01561d94abd91c48,3.9036073,7.3393735,0,4,10000.0,11500.0,15,1,0,36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,0.0,1.0
5734,8a858ec6560bc09801561c5452dd7610,5.2478726,7.7059891,0,9,20000.0,24500.0,30,1,0,33,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,March,0.0,0.6333333333333333
5735,8a858ec6560bc09801561c5452dd7610,5.2478726,7.7059891,0,9,20000.0,24500.0,30,1,0,33,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,0.0,0.75
5736,8a858ec6560bc09801561c5452dd7610,5.2478726,7.7059891,0,9,20000.0,24500.0,30,1,0,33,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,September,0.0,1.0
5737,8a858ec6560bc09801561c5452dd7610,5.2478726,7.7059891,0,9,20000.0,24500.0,30,1,0,33,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,0.0,1.0
5738,8a858ec6560bc09801561c5452dd7610,5.2478726,7.7059891,0,9,20000.0,24500.0,30,1,0,33,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July,0.0,1.0
5739,8a858ec6560bc09801561c5452dd7610,5.2478726,7.7059891,0,9,20000.0,24500.0,30,1,0,33,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,February,0.0,1.0
5740,8a858ec6560bc09801561c5452dd7610,5.2478726,7.7059891,0,9,20000.0,24500.0,30,1,0,33,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,July,1.0,1.0
5741,8a858ec6560bc09801561c5452dd7610,5.2478726,7.7059891,0,9,20000.0,24500.0,30,1,0,33,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,April,1.0,0.6333333333333333
5742,8a858fdc5c113e77015c11865629237c,3.190676,6.4575534,0,4,20000.0,24500.0,30,1,0,43,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,May,0.0,1.0
5743,8a858fdc5c113e77015c11865629237c,3.190676,6.4575534,0,4,20000.0,24500.0,30,1,0,43,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,June,1.0,1.0
5744,8a858fdc5c113e77015c11865629237c,3.190676,6.4575534,0,4,20000.0,24500.0,30,1,0,43,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,May,0.0,1.0
