,customerid,bank_branch_clients,systemloanid,loannumber,loanamount,totaldue,termdays,good_bad_flag,referred,realage,TipoInteresAhora,bank_account_Current,bank_account_Other,bank_account_Savings,level_of_education_clients_Graduate,level_of_education_clients_Post-Graduate,level_of_education_clients_Primary,level_of_education_clients_Secondary,level_of_education_clients_Unknown,bank_name_client_Access Bank,bank_name_client_Diamond Bank,bank_name_client_EcoBank,bank_name_client_FCMB,bank_name_client_Fidelity Bank,bank_name_client_First Bank,bank_name_client_GT Bank,bank_name_client_Heritage Bank,bank_name_client_Keystone Bank,bank_name_client_Skye Bank,bank_name_client_Stanbic IBTC,bank_name_client_Standard Chartered,bank_name_client_Sterling Bank,bank_name_client_UBA,bank_name_client_Union Bank,bank_name_client_Unity Bank,bank_name_client_Wema Bank,bank_name_client_Zenith Bank,employment_status_client_Contract,employment_status_client_Permanent,employment_status_client_Retired,employment_status_client_Self-Employed,employment_status_client_Student,employment_status_client_Unemployed,employment_status_client_Unknown,number_of_Loans,accumlated_loan_given,accumlated_timediff,time-to-payoff,accumulated_money_won,is_late_for_firstpay
1521,8a858fc25bafabdc015bb0f4d7906643,0.0,301999392.0,4.0,20000.0,24500.0,30.0,0.0,0.0,38.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30000.0,10831000000000.0,7844280000000000.0,9000.0,0.0
1522,8a858f7a5ca22d3c015ca5b137de2cfa,0.0,301989151.0,2.0,10000.0,13000.0,30.0,1.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3669000000000.0,2491491000000000.0,3000.0,0.0
1523,8a858f7e5ba0189c015ba0ac3e254fe3,0.0,301965818.0,5.0,20000.0,24500.0,30.0,1.0,0.0,44.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,50000.0,14434000000000.0,4239532000000000.0,9000.0,0.0
1524,8a858f8a558227f20155862e521949ca,0.0,301977598.0,8.0,20000.0,24500.0,30.0,0.0,0.0,35.0,0.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,100000.0,25268000000000.0,1.7595759e+16,22600.0,1.0
1525,8a858fa15908043201592092ba4b5698,0.0,301975155.0,10.0,30000.0,34500.0,30.0,1.0,0.0,32.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,180000.0,32472000000000.0,1.1894953e+16,30400.0,0.0
1526,8a858edf55ca17ba0155d58ee8d43f6a,0.0,301999627.0,2.0,10000.0,11500.0,15.0,1.0,0.0,40.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10000.0,3669000000000.0,2541149000000000.0,3000.0,0.0
1527,8a858fc55b00e79e015b055959ee5e97,0.0,301972454.0,8.0,30000.0,34500.0,30.0,1.0,0.0,38.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,110000.0,25312000000000.0,7071010000000000.0,12675.0,0.0
1528,8a858ee454da1cbd0154dd11d735299f,0.0,301976141.0,17.0,40000.0,44000.0,30.0,1.0,0.0,39.0,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,390000.0,57755000000000.0,3.0048712e+16,49675.0,0.0
1529,8a858f125c5f88b1015c635135656052,0.0,301984294.0,2.0,10000.0,13000.0,30.0,0.0,1.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3613000000000.0,2958710000000000.0,3000.0,1.0
1530,8a858e1e54e2aa5a0154e303c246237b,0.0,301980538.0,5.0,10000.0,11500.0,15.0,0.0,0.0,40.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,40000.0,14430000000000.0,6101277000000000.0,6000.0,1.0
1531,8a858ee454da1cbd0154e2796fba7142,0.0,301978197.0,12.0,30000.0,34500.0,30.0,0.0,0.0,39.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,220000.0,39714000000000.0,3.4809574e+16,44400.0,1.0
1532,8a858f255cb1710a015cbf3f8a191f48,0.0,301977010.0,2.0,10000.0,13000.0,30.0,1.0,1.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,3668000000000.0,2125121000000000.0,3000.0,0.0
1533,8a858fa3551e78cb0155206bf1f109bc,0.0,301975595.0,13.0,50000.0,57500.0,90.0,1.0,0.0,35.0,0.16666666666666669,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,310000.0,43325000000000.0,3.0198401e+16,58400.0,0.0
1534,8a858fdf5bf85f71015bfc1f51f9690a,0.0,301978816.0,2.0,10000.0,13000.0,30.0,1.0,0.0,35.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3611000000000.0,4707233000000000.0,3000.0,1.0
1535,8a858f7959db5e8c0159df170d345379,0.0,301984992.0,3.0,10000.0,13000.0,30.0,1.0,0.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0,7274000000000.0,1678056000000000.0,4500.0,0.0
1536,8a858fa05908043801590ced4e786bd6,0.0,301983870.0,3.0,10000.0,13000.0,30.0,0.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20000.0,7230000000000.0,6742932000000000.0,6000.0,1.0
1537,8a858e0b5cf4883c015cf7f00f2b1efc,0.0,301981158.0,2.0,10000.0,11500.0,15.0,0.0,1.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3668000000000.0,1382161000000000.0,1500.0,0.0
1538,8a858ee75a6156c0015a61eb99363c54,0.0,301975238.0,2.0,10000.0,13000.0,30.0,1.0,0.0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3614000000000.0,3120856000000000.0,3000.0,1.0
1539,8a858e675b00c831015b01842e5f58e7,0.0,301985828.0,4.0,20000.0,24500.0,30.0,1.0,0.0,35.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30000.0,10824000000000.0,6487682000000000.0,7500.0,1.0
1540,8a858f2e5c699f3a015c6cf27a036477,0.0,301959225.0,2.0,10000.0,13000.0,30.0,1.0,1.0,33.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3616000000000.0,2096306000000000.0,3000.0,0.0
1541,8a858f735b437619015b438c6b3626c8,0.0,301970870.0,4.0,15000.0,18375.0,30.0,1.0,0.0,36.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30000.0,10822000000000.0,7910907000000000.0,9000.0,1.0
1542,8a858fb95b5d059d015b5d11da5d1013,0.0,301990984.0,7.0,30000.0,34500.0,30.0,1.0,0.0,34.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,90000.0,23663000000000.0,6827194000000000.0,12750.0,0.0
1543,8a858e0f58afbace0158b64e22de02b4,0.0,301971603.0,8.0,15000.0,17250.0,30.0,1.0,0.0,32.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,90000.0,25320000000000.0,1.3682333e+16,20950.0,0.0
1544,8a858e6c5c88d145015c894de5001cce,0.0,301970392.0,2.0,10000.0,13000.0,30.0,1.0,1.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3668000000000.0,2525081000000000.0,3000.0,0.0
1545,8a858fda56562f8f015658b4c484401f,0.0,301973541.0,14.0,40000.0,44000.0,30.0,1.0,0.0,60.0,0.33333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,380000.0,46984000000000.0,2.6275329e+16,49100.0,0.0
1546,8a858ff05b1ac77f015b1ada0c9e123b,0.0,301964982.0,4.0,20000.0,22250.0,15.0,1.0,0.0,37.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30000.0,12918000000000.0,3860517000000000.0,4500.0,0.0
1547,8a858f9d5a8a79c5015a8b3826dd595e,0.0,301975387.0,3.0,10000.0,13000.0,30.0,1.0,0.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0,7274000000000.0,3225026000000000.0,4500.0,0.0
1548,8a858fa4552add9f015548abf546345d,0.0,301997364.0,7.0,30000.0,34500.0,30.0,1.0,0.0,43.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,100000.0,21648000000000.0,7713262000000000.0,13500.0,0.0
1549,8a858fe8586deed301586e21fcbe1254,0.0,301984967.0,6.0,10000.0,13000.0,30.0,0.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,50000.0,18108000000000.0,1.8168536e+16,15000.0,1.0
1550,8a858fd05bfd7d3c015c0fdaffed5f55,0.0,301965712.0,2.0,10000.0,13000.0,30.0,1.0,0.0,43.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,3674000000000.0,2629837000000000.0,3000.0,1.0
1551,8a858f4b55df0f530155e2e659f30f25,0.0,301992870.0,15.0,50000.0,52500.0,30.0,1.0,0.0,27.0,0.16666666666666669,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,433000.0,50537000000000.0,3.1126264e+16,58487.5,0.0
1552,8a858fa7590af885015911cda397303a,0.0,301981466.0,4.0,20000.0,24500.0,30.0,1.0,0.0,38.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30000.0,97697000000000.0,6773784000000000.0,9000.0,0.0
1553,8a858f045bb63525015bbe9dae432d73,0.0,301975912.0,4.0,10000.0,13000.0,30.0,1.0,0.0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30000.0,10834000000000.0,5247333000000000.0,6000.0,1.0
1554,8a858ed55c63db54015c72c0594c01f4,0.0,301970221.0,2.0,10000.0,13000.0,30.0,1.0,0.0,35.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3618000000000.0,2550657000000000.0,3000.0,0.0
1555,8a858faa56dffac60156ffa41b542ce7,0.0,301997081.0,7.0,30000.0,34500.0,30.0,1.0,0.0,37.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,110000.0,21713000000000.0,1.1944374e+16,23700.0,0.0
1556,8a858eaf5ba5cf8b015baa4eba08631e,0.0,301973392.0,2.0,10000.0,13000.0,30.0,1.0,1.0,33.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3624000000000.0,3210977000000000.0,3000.0,1.0
1557,8a858f4b5ccab528015ccad3ab0515ec,0.0,301974088.0,2.0,10000.0,13000.0,30.0,1.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3668000000000.0,1162135000000000.0,1500.0,0.0
1558,8a858fb45bb59c21015bc8d6712368ac,0.0,302000124.0,4.0,20000.0,24500.0,30.0,1.0,1.0,47.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30000.0,12751000000000.0,6560208000000000.0,9000.0,0.0
1559,8a858f075c1a4ca5015c1ac1624628b6,0.0,301973001.0,2.0,10000.0,11500.0,15.0,1.0,1.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,3618000000000.0,1373803000000000.0,1500.0,1.0
1560,8a858eac5c451942015c5082353d7892,0.0,301960834.0,2.0,10000.0,13000.0,30.0,0.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10000.0,3614000000000.0,2561452000000000.0,3000.0,1.0
1561,8a858f8e5c5f46fc015c636601b777ea,0.0,301975108.0,3.0,20000.0,24500.0,30.0,1.0,0.0,40.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0,7273000000000.0,2245231000000000.0,3000.0,0.0
1562,8a858e69566ae5b801567a5d65132750,0.0,301983537.0,8.0,30000.0,34500.0,30.0,1.0,0.0,42.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,80000.0,25284000000000.0,1.8312553e+16,22500.0,1.0
1563,8a8589f853f100fb01540b7bf8102d1f,0.0,301981147.0,15.0,20000.0,23000.0,30.0,1.0,0.0,45.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,238000.0,50597000000000.0,3.1978373e+16,43700.0,0.0
1564,8a858fce5c360eb7015c37011f014b1d,0.0,301965688.0,2.0,10000.0,13000.0,30.0,1.0,0.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3667000000000.0,1028606000000000.0,1500.0,0.0
1565,8a858ffe5c44d5b6015c44dcc1b705ef,0.0,301973249.0,2.0,10000.0,13000.0,30.0,1.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3673000000000.0,1220481000000000.0,1500.0,0.0
1566,8a858fe95c88ee44015c8d2bd1ea0c40,0.0,302001302.0,2.0,10000.0,11500.0,15.0,1.0,0.0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3612000000000.0,924602000000000.0,1500.0,0.0
1567,8a85893d53e284930153e2a00c3303a4,0.0,301975301.0,7.0,20000.0,24500.0,30.0,1.0,0.0,33.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,60000.0,21778000000000.0,2.3555093e+16,18000.0,1.0
1568,8a858ee758b4c54a0158d3914a3840b8,0.0,301995278.0,7.0,10000.0,13000.0,30.0,1.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,80000.0,21652000000000.0,1.6206712e+16,19600.0,1.0
1569,8a858f675d368592015d36a43c44153c,0.0,301999284.0,2.0,10000.0,11500.0,15.0,1.0,0.0,33.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3669000000000.0,1081378000000000.0,1500.0,0.0
1570,8a858f6e5cb16eb9015cbb1fb520374d,0.0,301981043.0,2.0,10000.0,13000.0,30.0,1.0,0.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3668000000000.0,2418988000000000.0,3000.0,0.0
1571,8a858f3c5a13bebf015a13ca0dfb0de8,0.0,301995430.0,7.0,30000.0,39000.0,60.0,1.0,0.0,47.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,110000.0,21711000000000.0,1.4440336e+16,23700.0,1.0
1572,8a858e495d1e235c015d2165e0c54533,0.0,301998825.0,2.0,10000.0,11500.0,15.0,1.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3669000000000.0,1032321000000000.0,1500.0,0.0
1573,8a858f9c57f74b1d0157f753c181047e,0.0,302003928.0,11.0,30000.0,34500.0,30.0,0.0,0.0,40.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,190000.0,36083000000000.0,2.3847411e+16,36800.0,0.0
1574,8a858f2c59caaf2c0159caf948612ae2,0.0,301985295.0,6.0,20000.0,22250.0,15.0,1.0,0.0,31.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,70000.0,18097000000000.0,8903098000000000.0,10550.0,1.0
1575,8a858faf56b7821c0156cd5eb6c31f85,0.0,301984954.0,8.0,20000.0,22250.0,15.0,1.0,0.0,42.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,80000.0,25327000000000.0,1.3418961e+16,15000.0,1.0
1576,8a858fdb5d19348a015d195225d8074b,0.0,301990159.0,2.0,10000.0,13000.0,30.0,1.0,0.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3628000000000.0,737158000000000.0,1500.0,0.0
1577,8a858e585693982b01569f23b93d4f5f,0.0,301967056.0,3.0,10000.0,13000.0,30.0,1.0,0.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0,7213000000000.0,4193586000000000.0,4500.0,1.0
